"","trade_id","season","trade_date","gave","received","pick_season","pick_round","pick_number","conditional","pfr_id","pfr_name"
"3329",1486,2020,2020-04-24,"IND","CLE",2020,2,44,0,"DelpGr00","Grant Delpit"
"3330",1486,2020,2020-04-24,"IND","CLE",2020,5,160,0,"HarrNi01","Nick Harris"
"3331",1487,2020,2020-04-24,"NYJ","SEA",2020,2,48,0,"TaylDa00","Darrell Taylor"
"3332",1487,2020,2020-04-24,"SEA","NYJ",2020,2,59,0,"MimsDe00","Denzel Mims"
"3333",1487,2020,2020-04-24,"SEA","NYJ",2020,3,101,0,"KeenDa00","Dalton Keene"
"3334",1488,2020,2020-04-24,"BAL","NE",2020,2,60,0,"UcheJo00","Josh Uche"
"3335",1488,2020,2020-04-24,"BAL","NE",2020,4,129,0,"ClarCa00","Cameron Clark"
"3336",1488,2020,2020-04-24,"NE","BAL",2020,3,71,0,"MaduJu00","Justin Madubuike"
"3337",1488,2020,2020-04-24,"NE","BAL",2020,3,98,0,"HarrMa06","Malik Harrison"
"3338",1489,2020,2020-04-24,"CAR","SEA",2020,3,69,0,"LewiDa05","Damien Lewis"
"3339",1489,2020,2020-04-24,"CAR","SEA",2020,5,148,0,"RobiAl03","Alton Robinson"
"3340",1489,2020,2020-04-24,"SEA","CAR",2020,2,64,0,"ChinJe00","Jeremy Chinn"
"3341",1490,2020,2020-04-24,"CLE","NO",2020,3,74,0,"BaunZa00","Zack Baun"
"3342",1490,2020,2020-04-24,"CLE","NO",2020,7,244,0,"StanNa00","Nate Stanley"
"3343",1490,2020,2020-04-24,"NO","CLE",2020,3,88,0,"ElliJo02","Jordan Elliott"
"3344",1490,2020,2020-04-24,"NO","CLE",2021,3,91,1,"SchwAn00","Anthony Schwartz"
"3345",1491,2020,2020-04-24,"DET","IND",2020,3,85,0,"BlacJu01","Julian Blackmon"
"3346",1491,2020,2020-04-24,"DET","IND",2020,5,149,0,"PintDa00","Danny Pinter"
"3347",1491,2020,2020-04-24,"DET","IND",2020,6,182,0,"OnweMi00","Michael Onwenu"
"3348",1491,2020,2020-04-24,"IND","DET",2020,3,75,0,"JackJo03","Jonah Jackson"
"3349",1491,2020,2020-04-24,"IND","DET",2020,6,197,0,"PeniJo00","John Penisini"
"3350",1492,2020,2020-04-24,"LV","NE",2020,3,91,0,"AsiaDe00","Devin Asiasi"
"3351",1492,2020,2020-04-24,"LV","NE",2020,5,159,0,"RohrJu00","Justin Rohrwasser"
"3352",1492,2020,2020-04-24,"NE","LV",2020,3,100,0,"MuseTa00","Tanner Muse"
"3353",1492,2020,2020-04-24,"NE","LV",2020,4,139,0,"RobeAm00","Amik Robertson"
"3354",1492,2020,2020-04-24,"NE","LV",2020,5,172,0,"HuntJa01","Jason Huntley"
"3355",1493,2020,2020-04-24,"NE","NYJ",2020,4,125,0,"MorgJa00","James Morgan"
"3356",1493,2020,2020-04-24,"NE","NYJ",2020,4,129,0,"ClarCa00","Cameron Clark"
"3357",1493,2020,2020-04-24,"NE","NYJ",2021,6,186,1,"NasiHa00","Hamsah Nasirildeen"
"3358",1493,2020,2020-04-24,"NYJ","NE",2020,3,101,0,"KeenDa00","Dalton Keene"
"3359",1494,2020,2020-04-24,"MIN","NO",2020,3,105,0,"TrauAd00","Adam Trautman"
"3360",1494,2020,2020-04-24,"NO","MIN",2020,4,130,0,"LyncJa00","James Lynch"
"3361",1494,2020,2020-04-24,"NO","MIN",2020,5,169,0,"HandHa00","Harrison Hand"
"3362",1494,2020,2020-04-24,"NO","MIN",2020,6,203,0,"BranBl00","Blake Brandel"
"3363",1494,2020,2020-04-24,"NO","MIN",2020,7,244,0,"StanNa00","Nate Stanley"
"3364",1495,2020,2020-04-25,"SF","WAS",2020,5,156,0,"IsmaKe00","Keith Ismael"
"3365",1495,2020,2020-04-25,"SF","WAS",2021,3,74,1,"StJuBe00","Benjamin St-Juste"
"3366",1495,2020,2020-04-25,"WAS","SF",NA,NA,NA,NA,"WillTr21","Trent Williams"
"3367",1496,2020,2020-04-25,"DET","LV",2020,4,109,0,"SimpJo00","John Simpson"
"3368",1496,2020,2020-04-25,"LV","DET",2020,4,121,0,"StenLo00","Logan Stenberg"
"3369",1496,2020,2020-04-25,"LV","DET",2020,5,172,0,"HuntJa01","Jason Huntley"
"3370",1497,2020,2020-04-25,"HOU","MIA",2020,4,111,0,"KindSo00","Solomon Kindley"
"3371",1497,2020,2020-04-25,"MIA","HOU",2020,4,136,0,"HopkBr01","Brycen Hopkins"
"3372",1497,2020,2020-04-25,"MIA","HOU",2020,4,141,0,"ReidJo00","John Reid"
"3373",1498,2020,2020-04-25,"HOU","LA",2020,4,136,0,"HopkBr01","Brycen Hopkins"
"3374",1498,2020,2020-04-25,"HOU","LA",2020,7,248,0,"SlomSa00","Sam Sloman"
"3375",1498,2020,2020-04-25,"HOU","LA",2020,7,250,0,"AnchTr00","Tremayne Anchrum"
"3376",1498,2020,2020-04-25,"LA","HOU",2020,4,126,0,"HeckCh00","Charlie Heck"
"3377",1499,2020,2020-04-25,"DAL","PHI",2020,5,164,0,"WeavCu00","Curtis Weaver"
"3378",1499,2020,2020-04-25,"DAL","PHI",2021,5,156,1,"LoudIs00","Isaiahh Loudermilk"
"3379",1499,2020,2020-04-25,"PHI","DAL",2020,4,146,0,"BiadTy00","Tyler Biadasz"
"3380",1500,2020,2020-04-25,"MIA","SF",2020,5,153,0,"McKiCo00","Colton McKivitz"
"3381",1500,2020,2020-04-25,"SF","MIA",NA,NA,NA,NA,"BreiMa00","Matt Breida"
"3382",1501,2020,2020-04-25,"CHI","MIN",2021,4,125,1,"BynuCa00","Camryn Bynum"
"3383",1501,2020,2020-04-25,"MIN","CHI",2020,5,155,0,"GipsTr00","Trevis Gipson"
"3384",1502,2020,2020-04-25,"MIA","PHI",2020,5,173,0,"MoonDa00","Darnell Mooney"
"3385",1502,2020,2020-04-25,"MIA","PHI",2020,7,227,0,"SimmLa00","Lachavious Simmons"
"3386",1502,2020,2020-04-25,"PHI","MIA",2020,5,164,0,"WeavCu00","Curtis Weaver"
"3387",1503,2020,2020-04-25,"PHI","SF",2020,6,190,0,"WoerCh00","Charlie Woerner"
"3388",1503,2020,2020-04-25,"SF","PHI",NA,NA,NA,NA,"GoodMa00","Marquise Goodwin"
"3389",1503,2020,2020-04-25,"SF","PHI",2021,7,240,1,"BradWi00","William Bradley-King"
"3390",1503,2020,2020-04-25,"SF","PHI",NA,NA,NA,NA,NA,"Prince Tega Wanogho"
"3391",1504,2020,2020-04-25,"CHI","PHI",2020,6,196,0,"BradSh00","Shaun Bradley"
"3392",1504,2020,2020-04-25,"CHI","PHI",2020,6,200,0,"WatkQu00","Quez Watkins"
"3393",1504,2020,2020-04-25,"CHI","PHI",2020,7,233,0,"ToohCa00","Casey Toohill"
"3394",1504,2020,2020-04-25,"PHI","CHI",2020,5,173,0,"MoonDa00","Darnell Mooney"
"3395",1504,2020,2020-04-25,"PHI","CHI",2020,7,227,0,"SimmLa00","Lachavious Simmons"
"3396",1505,2020,2020-04-25,"IND","NE",2020,6,182,0,"OnweMi00","Michael Onwenu"
"3397",1505,2020,2020-04-25,"NE","IND",2020,6,212,0,"PatmDe00","Dezmon Patmon"
"3398",1505,2020,2020-04-25,"NE","IND",2020,6,213,0,"GlasJo00","Jordan Glasgow"
"3399",1506,2020,2020-04-25,"BAL","MIN",2020,7,225,0,"WillKe06","Kenny Willekes"
"3400",1506,2020,2020-04-25,"BAL","MIN",2021,5,168,1,"DaviZa00","Zach Davidson"
"3401",1506,2020,2020-04-25,"MIN","BAL",2020,6,201,0,"ProcJa00","James Proche"
"3402",1506,2020,2020-04-25,"MIN","BAL",2020,7,219,0,"StonGe00","Geno Stone"
"3403",1507,2020,2020-04-25,"IND","NYJ",NA,NA,NA,NA,"WilsQu01","Quincy Wilson"
"3404",1507,2020,2020-04-25,"NYJ","IND",2020,6,211,0,"RodgIs00","Isaiah Rodgers"
"3405",1508,2020,2020-04-25,"KC","TEN",2021,6,215,1,"BreeBr00","Brady Breeze"
"3406",1508,2020,2020-04-25,"TEN","KC",2020,7,237,0,"KeyeTh00","Thakarius Keyes"
"3407",1509,2020,2020-04-25,"HOU","NO",2020,7,240,0,"StevTo01","Tommy Stevens"
"3408",1509,2020,2020-04-25,"NO","HOU",2021,6,212,1,"HamlDa00","Damar Hamlin"
"3409",1510,2020,2020-04-25,"MIA","SEA",2020,7,251,0,"SullSt00","Stephen Sullivan"
"3410",1510,2020,2020-04-25,"SEA","MIA",2021,6,208,1,"ForsSt00","Stone Forsythe"
"3411",1512,2020,2020-05-01,"ATL","MIA",2021,7,232,1,"HoskPh00","Phil Hoskins"
"3412",1512,2020,2020-05-01,"MIA","ATL",NA,NA,NA,NA,"HarrCh03","Charles Harris"
"3413",1513,2020,2020-07-25,"NYJ","SEA",NA,NA,NA,NA,"AdamJa00","Jamal Adams"
"3414",1513,2020,2020-07-25,"NYJ","SEA",2022,4,NA,0,NA,NA
"3415",1513,2020,2020-07-25,"SEA","NYJ",NA,NA,NA,NA,"McDoBr01","Bradley McDougald"
"3416",1513,2020,2020-07-25,"SEA","NYJ",2021,1,23,1,"DarrCh00","Christian Darrisaw"
"3417",1513,2020,2020-07-25,"SEA","NYJ",2021,3,86,1,"DaviWy00","Wyatt Davis"
"3418",1513,2020,2020-07-25,"SEA","NYJ",2022,1,NA,0,NA,NA
"3419",1514,2020,2020-07-25,"CHI","MIA",NA,NA,NA,NA,"ShahAd00","Adam Shaheen"
"3420",1514,2020,2020-07-25,"MIA","CHI",2021,6,208,1,"ForsSt00","Stone Forsythe"
"3421",1515,2020,2020-08-09,"DET","NE",NA,NA,NA,NA,"JackMi01","Michael Jackson"
"3422",1515,2020,2020-08-09,"NE","DET",2022,7,NA,1,NA,NA
"3423",1516,2020,2020-08-29,"LV","MIA",2021,4,121,1,"SmitJo03","Jordan Smith"
"3424",1516,2020,2020-08-29,"MIA","LV",NA,NA,NA,NA,"McMiRa02","Raekwon McMillan"
"3425",1516,2020,2020-08-29,"MIA","LV",2021,5,162,1,"GrayNo00","Noah Gray"
"3426",1517,2020,2020-08-30,"JAX","MIN",NA,NA,NA,NA,"NgakYa00","Yannick Ngakoue"
"3427",1517,2020,2020-08-30,"MIN","JAX",2021,2,45,1,"LittWa00","Walker Little"
"3428",1517,2020,2020-08-30,"MIN","JAX",2022,5,NA,0,NA,NA
"3429",1519,2020,2020-08-31,"BUF","CAR",2023,7,NA,0,NA,NA
"3430",1519,2020,2020-08-31,"CAR","BUF",NA,NA,NA,NA,"SmitAn04","Andre Smith"
"3431",1518,2020,2020-09-01,"LV","WAS",NA,NA,NA,NA,"SharDa02","David Sharpe"
"3432",1518,2020,2020-09-01,"LV","WAS",2021,7,244,1,"DoakGe00","Gerrid Doaks"
"3433",1518,2020,2020-09-01,"WAS","LV",2021,6,203,1,"StevMa00","Marquez Stevenson"
"3434",1520,2020,2020-09-02,"DEN","NYG",NA,NA,NA,NA,"YiadIs00","Isaac Yiadom"
"3435",1520,2020,2020-09-02,"NYG","DEN",2021,7,239,1,"CoopJo02","Jonathon Cooper"
"3436",1521,2020,2020-09-03,"CLE","JAX",2021,5,170,1,"WallGa00","Garret Wallow"
"3437",1521,2020,2020-09-03,"JAX","CLE",NA,NA,NA,NA,"HarrRo02","Ronnie Harrison"
"3438",1522,2020,2020-09-04,"CIN","DEN",NA,NA,NA,NA,"CaliAu00","Austin Calitro"
"3439",1522,2020,2020-09-04,"DEN","CIN",NA,NA,NA,NA,"CoviCh00","Christian Covington"
"3440",1523,2020,2020-09-05,"LV","MIA",NA,NA,NA,NA,"BowdLy00","Lynn Bowden"
"3441",1523,2020,2020-09-05,"LV","MIA",2021,6,203,1,"StevMa00","Marquez Stevenson"
"3442",1523,2020,2020-09-05,"MIA","LV",2021,4,121,1,"SmitJo03","Jordan Smith"
"3443",1524,2020,2020-10-14,"JAX","TEN",2021,6,185,1,"NiemNi00","Nick Niemann"
"3444",1524,2020,2020-10-14,"TEN","JAX",NA,NA,NA,NA,"CorrKa00","Kamalei Correa"
"3445",1524,2020,2020-10-14,"TEN","JAX",2021,7,249,1,"SkowBe00","Ben Skowronek"
"3446",1525,2020,2020-10-19,"NYJ","TB",NA,NA,NA,NA,"McLeSt00","Steve McLendon"
"3447",1525,2020,2020-10-19,"NYJ","TB",2023,7,NA,0,NA,NA
"3448",1525,2020,2020-10-19,"TB","NYJ",2022,6,NA,0,NA,NA
"3449",1526,2020,2020-10-21,"NYJ","SF",NA,NA,NA,NA,"WillJo09","Jordan Willis"
"3450",1526,2020,2020-10-21,"NYJ","SF",2021,7,230,1,"MorrJi00","Jimmy Morrissey"
"3451",1526,2020,2020-10-21,"SF","NYJ",2022,6,NA,0,NA,NA
"3452",1527,2020,2020-10-22,"BAL","MIN",2021,3,90,1,"JonePa00","Patrick Jones II"
"3453",1527,2020,2020-10-22,"BAL","MIN",2022,5,NA,1,NA,NA
"3454",1527,2020,2020-10-22,"MIN","BAL",NA,NA,NA,NA,"NgakYa00","Yannick Ngakoue"
"3455",1528,2020,2020-10-23,"ARI","NYG",2021,6,201,1,"WillRo07","Rodarius Williams"
"3456",1528,2020,2020-10-23,"NYG","ARI",NA,NA,NA,NA,"GoldMa00","Markus Golden"
"3457",1529,2020,2020-10-27,"DAL","DET",NA,NA,NA,NA,"GrifEv99","Everson Griffen"
"3458",1529,2020,2020-10-27,"DET","DAL",2021,6,192,1,"BohaQu00","Quinton Bohanna"
"3459",1530,2020,2020-10-28,"CIN","SEA",NA,NA,NA,NA,"DunlCa99","Carlos Dunlap"
"3460",1530,2020,2020-10-28,"SEA","CIN",NA,NA,NA,NA,"FinnB.01","B.J. Finney"
"3461",1530,2020,2020-10-28,"SEA","CIN",2021,7,235,1,"HubeWy00","Wyatt Hubert"
"3462",1531,2020,2020-11-01,"DAL","HOU",2022,7,NA,0,NA,NA
"3463",1531,2020,2020-11-01,"HOU","DAL",NA,NA,NA,NA,"AnkoEl00","Eli Ankou"
"3464",1532,2020,2020-11-02,"NYJ","PIT",NA,NA,NA,NA,"WillAv00","Avery Williamson"
"3465",1532,2020,2020-11-02,"NYJ","PIT",2022,7,NA,0,NA,NA
"3466",1532,2020,2020-11-02,"PIT","NYJ",2022,5,NA,0,NA,NA
"3467",1533,2020,2020-11-02,"LAC","TEN",NA,NA,NA,NA,"KingDe01","Desmond King"
"3468",1533,2020,2020-11-02,"TEN","LAC",2021,6,185,1,"NiemNi00","Nick Niemann"
"3469",1534,2020,2020-11-02,"NO","SF",NA,NA,NA,NA,"AlonKi00","Kiko Alonso"
"3470",1534,2020,2020-11-02,"NO","SF",2021,5,172,1,"LenoDe00","Deommodore Lenoir"
"3471",1534,2020,2020-11-02,"SF","NO",NA,NA,NA,NA,"AlexKw00","Kwon Alexer"
"3472",1535,2020,2020-11-03,"KC","MIA",NA,NA,NA,NA,"WashDe00","DeAndre Washington"
"3473",1535,2020,2020-11-03,"KC","MIA",2021,7,258,1,"MilnDa00","Dax Milne"
"3474",1535,2020,2020-11-03,"MIA","KC",2021,6,207,1,"MarsJo00","Jonathan Marshall"
"3475",1536,2020,2020-11-03,"MIA","NE",NA,NA,NA,NA,"FordIs00","Isaiah Ford"
"3476",1536,2020,2020-11-03,"NE","MIA",2022,6,NA,0,NA,NA
"3477",1538,2021,2021-03-17,"IND","PHI",2021,3,84,0,"GolsCh00","Chauncey Golston"
"3478",1538,2021,2021-03-17,"IND","PHI",2022,1,NA,1,NA,NA
"3479",1538,2021,2021-03-17,"PHI","IND",NA,NA,NA,NA,"WentCa00","Carson Wentz"
"3480",1539,2021,2021-03-17,"MIA","TEN",2021,7,232,0,"HoskPh00","Phil Hoskins"
"3481",1539,2021,2021-03-17,"TEN","MIA",NA,NA,NA,NA,"WilsIs00","Isaiah Wilson"
"3482",1539,2021,2021-03-17,"TEN","MIA",2022,7,NA,0,NA,NA
"3483",1540,2021,2021-03-17,"LV","NE",NA,NA,NA,NA,"BrowTr02","Trent Brown"
"3484",1540,2021,2021-03-17,"LV","NE",2022,7,NA,0,NA,NA
"3485",1540,2021,2021-03-17,"NE","LV",2022,5,NA,0,NA,NA
"3486",1541,2021,2021-03-17,"HOU","MIA",NA,NA,NA,NA,"McKiBe00","Benardrick McKinney"
"3487",1541,2021,2021-03-17,"HOU","MIA",2021,7,231,0,"ColeLa03","Larnel Coleman"
"3488",1541,2021,2021-03-17,"MIA","HOU",2021,6,203,0,"StevMa00","Marquez Stevenson"
"3489",1542,2021,2021-03-17,"HOU","NE",2021,4,122,0,"ShelTy00","Tyler Shelvin"
"3490",1542,2021,2021-03-17,"HOU","NE",2021,6,188,0,"BledJo00","Joshuah Bledsoe"
"3491",1542,2021,2021-03-17,"NE","HOU",NA,NA,NA,NA,"CannMa00","Marcus Cannon"
"3492",1542,2021,2021-03-17,"NE","HOU",2021,5,158,0,"NixoDa00","Daviyon Nixon"
"3493",1542,2021,2021-03-17,"NE","HOU",2021,6,195,0,"LopeRo00","Roy Lopez"
"3494",1543,2021,2021-03-17,"DET","LA",2023,7,NA,0,NA,NA
"3495",1543,2021,2021-03-17,"LA","DET",NA,NA,NA,NA,"BrocMi00","Michael Brockers"
"3496",1544,2021,2021-03-17,"JAX","NO",2021,7,229,0,"StraMi03","Mike Strachan"
"3497",1544,2021,2021-03-17,"NO","JAX",NA,NA,NA,NA,"BrowMa01","Malcom Brown"
"3498",1545,2021,2021-03-17,"ATL","BUF",2022,7,NA,1,NA,NA
"3499",1545,2021,2021-03-17,"BUF","ATL",NA,NA,NA,NA,"SmitLe00","Lee Smith"
"3500",1546,2021,2021-03-17,"ARI","LV",2021,3,79,0,"KoonMa00","Malcolm Koonce"
"3501",1546,2021,2021-03-17,"LV","ARI",NA,NA,NA,NA,"HudsRo00","Rodney Hudson"
"3502",1546,2021,2021-03-17,"LV","ARI",2021,7,247,0,"MeneMi00","Michal Menet"
"3503",1537,2021,2021-03-18,"DET","LA",NA,NA,NA,NA,"StafMa00","Matthew Stafford"
"3504",1537,2021,2021-03-18,"LA","DET",NA,NA,NA,NA,"GoffJa00","Jared Goff"
"3505",1537,2021,2021-03-18,"LA","DET",2021,3,101,0,"MeliIf00","Ifeatu Melifonwu"
"3506",1537,2021,2021-03-18,"LA","DET",2022,1,NA,0,NA,NA
"3507",1537,2021,2021-03-18,"LA","DET",2023,1,NA,0,NA,NA
"3508",1547,2021,2021-03-18,"BAL","LV",2022,7,NA,1,NA,NA
"3509",1547,2021,2021-03-18,"LV","BAL",NA,NA,NA,NA,"OlivJo00","Josh Oliver"
"3510",1548,2021,2021-03-18,"LV","SEA",NA,NA,NA,NA,"JackGa00","Gabe Jackson"
"3511",1548,2021,2021-03-18,"SEA","LV",2021,5,167,0,"HobbNa00","Nate Hobbs"
"3512",1549,2021,2021-03-18,"HOU","NE",2022,7,NA,0,NA,NA
"3513",1549,2021,2021-03-18,"NE","HOU",NA,NA,NA,NA,"IzzoRy00","Ryan Izzo"
"3514",1550,2021,2021-03-19,"CIN","HOU",NA,NA,NA,NA,"FinlRy00","Ryan Finley"
"3515",1550,2021,2021-03-19,"CIN","HOU",2021,7,233,0,"FunkJa00","Jake Funk"
"3516",1550,2021,2021-03-19,"HOU","CIN",2021,6,202,0,"EvanCh02","Chris Evans"
"3517",1551,2021,2021-03-25,"ARI","MIN",NA,NA,NA,NA,"ColeMa02","Mason Cole"
"3518",1551,2021,2021-03-25,"MIN","ARI",2021,6,223,0,"GowaTa00","Tay Gowan"
"3519",1552,2021,2021-03-26,"MIA","SF",2021,1,3,0,"LancTr00","Trey Lance"
"3520",1552,2021,2021-03-26,"SF","MIA",2021,1,12,0,"ParsMi00","Micah Parsons"
"3521",1552,2021,2021-03-26,"SF","MIA",2022,1,NA,0,NA,NA
"3522",1552,2021,2021-03-26,"SF","MIA",2023,1,NA,0,NA,NA
"3523",1552,2021,2021-03-26,"SF","MIA",2022,3,NA,0,NA,NA
"3524",1553,2021,2021-03-26,"MIA","PHI",2021,1,12,0,"ParsMi00","Micah Parsons"
"3525",1553,2021,2021-03-26,"MIA","PHI",2021,4,123,0,"McPhZe00","Zech McPhearson"
"3526",1553,2021,2021-03-26,"MIA","PHI",2022,1,NA,0,NA,NA
"3527",1553,2021,2021-03-26,"PHI","MIA",2021,1,6,0,"WaddJa00","Jaylen Waddle"
"3528",1553,2021,2021-03-26,"PHI","MIA",2021,5,156,0,"LoudIs00","Isaiahh Loudermilk"
"3529",1554,2021,2021-04-05,"CAR","NYJ",2021,6,226,0,"SmitTr05","Trey Smith"
"3530",1554,2021,2021-04-05,"CAR","NYJ",2022,2,NA,0,NA,NA
"3531",1554,2021,2021-04-05,"CAR","NYJ",2022,4,NA,0,NA,NA
"3532",1554,2021,2021-04-05,"NYJ","CAR",NA,NA,NA,NA,"DarnSa00","Sam Darnold"
"3533",1556,2021,2021-04-22,"MIA","WAS",NA,NA,NA,NA,"FlowEr00","Ereck Flowers"
"3534",1556,2021,2021-04-22,"MIA","WAS",2021,7,258,0,"MilnDa00","Dax Milne"
"3535",1556,2021,2021-04-22,"WAS","MIA",2021,7,244,0,"DoakGe00","Gerrid Doaks"
"3536",1555,2021,2021-04-23,"BAL","KC",NA,NA,NA,NA,"BrowOr00","Orlando Brown Jr."
"3537",1555,2021,2021-04-23,"BAL","KC",2021,2,58,0,"BoltNi00","Nick Bolton"
"3538",1555,2021,2021-04-23,"BAL","KC",2022,6,NA,0,NA,NA
"3539",1555,2021,2021-04-23,"KC","BAL",2021,1,31,0,"OwehJa00","Jayson Oweh"
"3540",1555,2021,2021-04-23,"KC","BAL",2021,3,94,0,"ClevBe00","Ben Cleveland"
"3541",1555,2021,2021-04-23,"KC","BAL",2021,4,136,0,"WilsMa04","Marco Wilson"
"3542",1555,2021,2021-04-23,"KC","BAL",2022,5,NA,0,NA,NA
"3543",1557,2021,2021-04-28,"CAR","DEN",NA,NA,NA,NA,"BridTe00","Teddy Bridgewater"
"3544",1557,2021,2021-04-28,"DEN","CAR",2021,6,191,0,"JackTa02","Tarron Jackson"
"3545",1558,2021,2021-04-29,"DAL","PHI",2021,1,10,0,"SmitDe07","DeVonta Smith"
"3546",1558,2021,2021-04-29,"PHI","DAL",2021,1,12,0,"ParsMi00","Micah Parsons"
"3547",1558,2021,2021-04-29,"PHI","DAL",2021,3,84,0,"GolsCh00","Chauncey Golston"
"3548",1559,2021,2021-04-29,"CHI","NYG",2021,1,20,0,"ToneKa00","Kadarius Toney"
"3549",1559,2021,2021-04-29,"CHI","NYG",2021,5,164,0,"JohnJa15","Jamar Johnson"
"3550",1559,2021,2021-04-29,"CHI","NYG",2022,1,NA,0,NA,NA
"3551",1559,2021,2021-04-29,"CHI","NYG",2022,4,NA,0,NA,NA
"3552",1559,2021,2021-04-29,"NYG","CHI",2021,1,11,0,"FielJu00","Justin Fields"
"3553",1560,2021,2021-04-29,"MIN","NYJ",2021,1,14,0,"VeraAl00","Alijah Vera-Tucker"
"3554",1560,2021,2021-04-29,"MIN","NYJ",2021,4,143,0,"GillTy00","Tyree Gillespie"
"3555",1560,2021,2021-04-29,"NYJ","MIN",2021,1,23,0,"DarrCh00","Christian Darrisaw"
"3556",1560,2021,2021-04-29,"NYJ","MIN",2021,3,66,0,"MondKe00","Kellen Mond"
"3557",1560,2021,2021-04-29,"NYJ","MIN",2021,3,86,0,"DaviWy00","Wyatt Davis"
"3558",1562,2021,2021-04-30,"ATL","DEN",2021,2,35,0,"WillJa10","Javonte Williams"
"3559",1562,2021,2021-04-30,"ATL","DEN",2021,6,219,0,"WillSe00","Seth Williams"
"3560",1562,2021,2021-04-30,"DEN","ATL",2021,2,40,0,"GranRi00","Richie Grant"
"3561",1562,2021,2021-04-30,"DEN","ATL",2021,4,114,0,"DalmDr00","Drew Dalman"
"3562",1563,2021,2021-04-30,"CIN","NE",2021,2,38,0,"BarmCh00","Christian Barmore"
"3563",1563,2021,2021-04-30,"NE","CIN",2021,2,46,0,"CarmJa00","Jackson Carman"
"3564",1563,2021,2021-04-30,"NE","CIN",2021,4,122,0,"ShelTy00","Tyler Shelvin"
"3565",1563,2021,2021-04-30,"NE","CIN",2021,4,139,0,"SmitDA03","D'Ante Smith"
"3566",1564,2021,2021-04-30,"CAR","CHI",2021,2,39,0,"JenkTe00","Teven Jenkins"
"3567",1564,2021,2021-04-30,"CAR","CHI",2021,5,151,0,"BoroLa00","Larry Borom"
"3568",1564,2021,2021-04-30,"CHI","CAR",2021,2,52,0,"OwusJe00","Jeremiah Owusu-Koramoah"
"3569",1564,2021,2021-04-30,"CHI","CAR",2021,3,83,0,"TremTo00","Tommy Tremble"
"3570",1564,2021,2021-04-30,"CHI","CAR",2021,6,204,0,"SmitSh03","Shi Smith"
"3571",1565,2021,2021-04-30,"MIA","NYG",2021,2,50,0,"OjulAz00","Azeez Ojulari"
"3572",1565,2021,2021-04-30,"MIA","NYG",2022,3,NA,0,NA,NA
"3573",1565,2021,2021-04-30,"NYG","MIA",2021,2,42,0,"EichLi00","Liam Eichenberg"
"3574",1566,2021,2021-04-30,"LV","SF",2021,2,48,0,"BankAa00","Aaron Banks"
"3575",1566,2021,2021-04-30,"LV","SF",2021,4,121,0,"SmitJo03","Jordan Smith"
"3576",1566,2021,2021-04-30,"SF","LV",2021,2,43,0,"MoehTr00","Trevon Moehrig"
"3577",1566,2021,2021-04-30,"SF","LV",2021,7,230,0,"MorrJi00","Jimmy Morrissey"
"3578",1567,2021,2021-04-30,"CAR","CLE",2021,2,52,0,"OwusJe00","Jeremiah Owusu-Koramoah"
"3579",1567,2021,2021-04-30,"CAR","CLE",2021,4,113,0,"BarnDe02","Derrick Barnes"
"3580",1567,2021,2021-04-30,"CLE","CAR",2021,2,59,0,"MarsTe00","Terrace Marshall Jr."
"3581",1567,2021,2021-04-30,"CLE","CAR",2021,3,89,0,"CollNi00","Nico Collins"
"3582",1568,2021,2021-04-30,"CAR","PHI",2021,3,73,0,"WillMi08","Milton Williams"
"3583",1568,2021,2021-04-30,"CAR","PHI",2021,6,191,0,"JackTa02","Tarron Jackson"
"3584",1568,2021,2021-04-30,"PHI","CAR",2021,3,70,0,"ChriBr00","Brady Christensen"
"3585",1569,2021,2021-04-30,"DEN","NYG",2021,3,71,0,"RobiAa00","Aaron Robinson"
"3586",1569,2021,2021-04-30,"NYG","DEN",2021,3,76,0,"AdebPa00","Paulson Adebo"
"3587",1569,2021,2021-04-30,"NYG","DEN",2021,5,164,0,"JohnJa15","Jamar Johnson"
"3588",1570,2021,2021-04-30,"DEN","NO",2021,3,76,0,"AdebPa00","Paulson Adebo"
"3589",1570,2021,2021-04-30,"NO","DEN",2021,3,98,0,"MeinQu00","Quinn Meinerz"
"3590",1570,2021,2021-04-30,"NO","DEN",2021,3,105,0,"BrowBa01","Baron Browning"
"3591",1571,2021,2021-04-30,"GB","TEN",2021,3,92,0,"RiceMo00","Monty Rice"
"3592",1571,2021,2021-04-30,"GB","TEN",2021,4,135,0,"WeavRa00","Rashad Weaver"
"3593",1571,2021,2021-04-30,"TEN","GB",2021,3,85,0,"RodgAm00","Amari Rodgers"
"3594",1572,2021,2021-04-30,"LA","SF",2021,3,88,0,"SermTr00","Trey Sermon"
"3595",1572,2021,2021-04-30,"SF","LA",2021,4,117,0,"BrowBo04","Bobby Brown III"
"3596",1572,2021,2021-04-30,"SF","LA",2021,4,121,0,"SmitJo03","Jordan Smith"
"3597",1573,2021,2021-04-30,"CAR","HOU",2021,3,89,0,"CollNi00","Nico Collins"
"3598",1573,2021,2021-04-30,"HOU","CAR",2021,4,109,0,"FitzDe00","Dez Fitzpatrick"
"3599",1573,2021,2021-04-30,"HOU","CAR",2021,5,158,0,"NixoDa00","Daviyon Nixon"
